Washington State,4.6,46,34.7,35,30.1,71
Syracuse,4.5,47,32.1,49,27.5,55
Houston,4.5,48,35.4,30,31,82
Northwestern,4.2,49,22.5,104,18.3,15
San Diego State,4,50,25.2,92,21.1,24
Duke,3.9,51,27.7,73,23.8,36
Arizona State,3.7,52,34.2,39,30.4,75
Georgia Tech,3.6,53,34.6,37,30.9,80
California,3.6,54,36,28,32.4,88
Georgia Southern,3.4,55,34.7,34,31.3,85
Boston College,3.4,56,17,124,13.6,3
Missouri,3.2,57,19.9,116,16.7,8
Appalachian State,3.2,58,29.9,65,26.6,49
Indiana,3,59,35.8,29,32.9,93
Temple,2.8,60,26.8,81,24,38
Bowling Green State,2.5,61,32.6,43,30.1,70
Navy,2.3,62,31.8,53,29.4,65
Maryland,2.2,63,31.2,58,29,63
Western Michigan,1.9,64,37,22,35.1,106
Arizona,1.4,65,36.3,26,34.9,104
Kansas State,1.2,66,30.2,62,29,62
Cincinnati,1.2,67,31.7,54,30.6,76
Vanderbilt,1,68,18.4,119,17.4,10
Virginia,1,69,33,42,32,87
Southern Mississippi,0.9,70,30.7,60,29.8,67
Utah State,0.7,71,27.5,75,26.8,51
Illinois,0.5,72,25.5,90,25,42
Marshall,0.1,73,26.7,82,26.7,50
Wake Forest,0,74,26.1,84,26.1,45
Iowa State,-0.2,75,27.6,74,27.9,56
South Carolina,-0.4,76,31.4,56,31.9,86
Northern Illinois,-0.9,77,27,79,27.9,57
Memphis,-1.2,78,30,64,31.1,83
Air Force,-1.5,79,27.3,77,28.7,61
Central Michigan,-3.1,80,27.1,78,30.2,74
Connecticut,-3.1,81,21.9,108,25,41
Louisiana Tech,-3.6,82,31.8,52,35.5,108
Rutgers,-4,83,29.2,68,33.2,95
East Carolina,-4.1,84,26.8,80,31,81
Purdue,-4.1,85,26.1,85,30.2,73
Colorado,-4.2,86,25.7,89,29.9,69
Kentucky,-4.4,87,25.7,88,30.2,72
Arkansas State,-4.5,88,25.4,91,29.9,68
Oregon State,-5.3,89,27.4,76,32.6,91
Nevada,-6.1,90,28.8,69,34.8,103
San Jose State,-6.1,91,27.7,72,33.8,97
Tulsa,-6.4,92,32,50,38.4,121
Middle Tennessee State,-6.4,93,28.1,71,34.5,100
Akron,-7.6,94,21.5,111,29,64
Ohio,-7.7,95,25,93,32.7,92
Colorado State,-8,96,28.6,70,36.5,113
Southern Methodist,-8.8,97,31.1,59,39.9,123
Fresno State,-8.9,98,22.3,105,31.2,84
Central Florida,-9.3,99,20.4,113,29.7,66
Florida Atlantic,-9.5,100,21.3,112,30.9,78
Ball State,-10.1,101,24.5,98,34.6,101
Troy,-10.6,102,23.3,100,33.9,98
Old Dominion,-10.6,103,24.6,96,35.2,107
Georgia State,-10.8,104,23.2,101,34,99
New Mexico,-11,105,24.6,97,35.5,109
Kent State,-11.4,106,9,128,20.4,22
Buffalo,-12.8,107,19.7,117,32.6,90
Louisiana,-12.9,108,21.9,107,34.8,102
Idaho,-13.5,109,29.3,67,42.8,127
Wyoming,-14,110,22.5,103,36.6,114
Miami OH,-14.1,111,19.1,118,33.2,94
Nevada-Las Vegas,-14.3,112,23.5,99,37.8,118
Florida International,-14.8,113,22.7,102,37.4,117
South Alabama,-14.9,114,20.1,114,34.9,105
Kansas,-14.9,115,21.7,110,36.7,115
Texas-San Antonio,-15.6,116,19.9,115,35.6,110
Hawaii,-15.6,117,18,120,33.7,96
Rice,-15.9,118,22.3,106,38.1,120
New Mexico State,-16.2,119,26.6,83,42.8,128
Texas State,-16.7,120,25.8,87,42.5,125
Charlotte,-17.5,121,13.4,126,30.9,79
Eastern Michigan,-17.9,122,24.8,95,42.8,126
Massachusetts,-18.7,123,17.7,121,36.4,112
Army,-19.9,124,17.4,123,37.3,116
Texas-El Paso,-20,125,21.8,109,41.8,124
Tulane,-20,126,12.4,127,32.5,89
Louisiana-Monroe,-20.2,127,17.7,122,37.9,119
North Texas,-21,128,14.8,125,35.8,111
FCS,-40,129,-20,129,-20,129
