333,6,Sep 28 2019,12:00 PM,Sat,Stanford,,,Oregon State,,,
334,6,Sep 28 2019,12:00 PM,Sat,Texas Tech,,,Oklahoma,,,
335,6,Sep 28 2019,12:00 PM,Sat,Texas-El Paso,,,Southern Mississippi,,,
336,6,Sep 28 2019,12:00 PM,Sat,Towson,,,Florida,,,
337,6,Sep 28 2019,12:00 PM,Sat,UCLA,,,Arizona,,,
338,6,Sep 28 2019,12:00 PM,Sat,Virginia,,,Notre Dame,,,
339,6,Sep 28 2019,12:00 PM,Sat,Wake Forest,,,Boston College,,,
340,6,Sep 28 2019,12:00 PM,Sat,Washington State,,,Utah,,,
341,7,Oct 3 2019,12:00 PM,Thu,Georgia Southern,,,South Alabama,,,
342,7,Oct 3 2019,12:00 PM,Thu,Temple,,,East Carolina,,,
343,7,Oct 4 2019,12:00 PM,Fri,Central Florida,,,Cincinnati,,,
344,7,Oct 4 2019,9:00 PM,Fri,New Mexico,,,San Jose State,,,
345,7,Oct 5 2019,12:00 PM,Sat,Air Force,,,Navy,,,
346,7,Oct 5 2019,12:00 PM,Sat,Arizona,,,Colorado,,,
347,7,Oct 5 2019,12:00 PM,Sat,Arkansas State,,,Georgia State,,,
348,7,Oct 5 2019,12:00 PM,Sat,Auburn,,,Florida,,,
349,7,Oct 5 2019,12:00 PM,Sat,Ball State,,,Northern Illinois,,,
350,7,Oct 5 2019,12:00 PM,Sat,Baylor,,,Kansas State,,,
351,7,Oct 5 2019,9:30 PM,Sat,Boise State,,,Nevada-Las Vegas,,,
352,7,Oct 5 2019,12:00 PM,Sat,Boston College,,,Louisville,,,
353,7,Oct 5 2019,12:00 PM,Sat,Bowling Green State,,,Notre Dame,,,
354,7,Oct 5 2019,12:00 PM,Sat,California,,,Oregon,,,
355,7,Oct 5 2019,12:00 PM,Sat,Eastern Michigan,,,Central Michigan,,,
356,7,Oct 5 2019,12:00 PM,Sat,Georgia,,,Tennessee,,,
357,7,Oct 5 2019,12:00 PM,Sat,Illinois,,,Minnesota,,,
358,7,Oct 5 2019,12:00 PM,Sat,Iowa,,,Michigan,,,
359,7,Oct 5 2019,12:00 PM,Sat,Kent State,,,Wisconsin,,,
360,7,Oct 5 2019,12:00 PM,Sat,Liberty,,,New Mexico State,,,
361,7,Oct 5 2019,12:00 PM,Sat,Marshall,,,Middle Tennessee State,,,
362,7,Oct 5 2019,12:00 PM,Sat,Maryland,,,Rutgers,,,
363,7,Oct 5 2019,12:00 PM,Sat,Massachusetts,,,Florida International,,,
364,7,Oct 5 2019,12:00 PM,Sat,Memphis,,,Louisiana-Monroe,,,
365,7,Oct 5 2019,12:00 PM,Sat,Michigan State,,,Ohio State,,,
366,7,Oct 5 2019,12:00 PM,Sat,North Carolina,,,Georgia Tech,,,
367,7,Oct 5 2019,12:00 PM,Sat,Northwestern,,,Nebraska,,,
368,7,Oct 5 2019,12:00 PM,Sat,Ohio,,,Buffalo,,,
369,7,Oct 5 2019,12:00 PM,Sat,Oklahoma,,,Kansas,,,
370,7,Oct 5 2019,12:00 PM,Sat,Oklahoma State,,,Texas Tech,,,
371,7,Oct 5 2019,12:00 PM,Sat,Oregon State,,,UCLA,,,
372,7,Oct 5 2019,12:00 PM,Sat,Pittsburgh,,,Duke,,,
373,7,Oct 5 2019,12:00 PM,Sat,Purdue,,,Penn State,,,
374,7,Oct 5 2019,12:00 PM,Sat,Rice,,,Alabama-Birmingham,,,
375,7,Oct 5 2019,12:00 PM,Sat,San Diego State,,,Colorado State,,,
376,7,Oct 5 2019,12:00 PM,Sat,South Florida,,,Connecticut,,,
377,7,Oct 5 2019,12:00 PM,Sat,Texas,,,West Virginia,,,
378,7,Oct 5 2019,12:00 PM,Sat,Texas Christian,,,Iowa State,,,
379,7,Oct 5 2019,12:00 PM,Sat,Texas-San Antonio,,,Texas-El Paso,,,
380,7,Oct 5 2019,12:00 PM,Sat,Troy,,,Missouri,,,
381,7,Oct 5 2019,12:00 PM,Sat,Tulane,,,Army,,,
382,7,Oct 5 2019,12:00 PM,Sat,Tulsa,,,Southern Methodist,,,
383,7,Oct 5 2019,12:00 PM,Sat,Utah State,,,Louisiana State,,,
384,7,Oct 5 2019,12:00 PM,Sat,Vanderbilt,,,Mississippi,,,
385,7,Oct 5 2019,12:00 PM,Sat,Virginia Tech,,,Miami (FL),,,
386,7,Oct 5 2019,12:00 PM,Sat,Washington,,,Stanford,,,
387,7,Oct 5 2019,12:00 PM,Sat,Western Kentucky,,,Old Dominion,,,
388,7,Oct 5 2019,12:00 PM,Sat,Western Michigan,,,Toledo,,,
389,8,Oct 9 2019,12:00 PM,Wed,Appalachian State,,,Louisiana,,,
390,8,Oct 10 2019,12:00 PM,Thu,Louisiana-Monroe,,,Texas State,,,
391,8,Oct 10 2019,12:00 PM,Thu,Syracuse,,,North Carolina State,,,
392,8,Oct 11 2019,12:00 PM,Fri,Colorado,,,Oregon,,,
393,8,Oct 11 2019,7:00 PM,Fri,Colorado State,,,New Mexico,,,
394,8,Oct 11 2019,12:00 PM,Fri,Virginia,,,Miami (FL),,,
395,8,Oct 12 2019,12:00 PM,Sat,Alabama,,,Texas A&M,,,
396,8,Oct 12 2019,12:00 PM,Sat,Alabama-Birmingham,,,Texas-San Antonio,,,
397,8,Oct 12 2019,12:00 PM,Sat,Arkansas,,,Kentucky,,,
398,8,Oct 12 2019,12:00 PM,Sat,Army,,,Western Kentucky,,,
399,8,Oct 12 2019,12:00 PM,Sat,Ball State,,,Eastern Michigan,,,
400,8,Oct 12 2019,12:00 PM,Sat,Brigham Young,,,South Florida,,,
401,8,Oct 12 2019,12:00 PM,Sat,Charlotte,,,Florida International,,,
402,8,Oct 12 2019,12:00 PM,Sat,Cincinnati,,,Houston,,,
403,8,Oct 12 2019,12:00 PM,Sat,Connecticut,,,Tulane,,,
404,8,Oct 12 2019,12:00 PM,Sat,Florida,,,Louisiana State,,,
405,8,Oct 12 2019,12:00 PM,Sat,Florida State,,,Clemson,,,
406,8,Oct 12 2019,6:00 PM,Sat,Fresno State,,,Air Force,,,
407,8,Oct 12 2019,12:00 PM,Sat,Georgia State,,,Coastal Carolina,,,
408,8,Oct 12 2019,12:00 PM,Sat,Georgia Tech,,,Duke,,,
409,8,Oct 12 2019,12:00 PM,Sat,Hawaii,,,Boise State,,,
410,8,Oct 12 2019,12:00 PM,Sat,Iowa State,,,West Virginia,,,
411,8,Oct 12 2019,12:00 PM,Sat,Kent State,,,Akron,,,
412,8,Oct 12 2019,12:00 PM,Sat,Louisville,,,Wake Forest,,,
413,8,Oct 12 2019,12:00 PM,Sat,Maryland,,,Purdue,,,
414,8,Oct 12 2019,12:00 PM,Sat,Massachusetts,,,Louisiana Tech,,,
415,8,Oct 12 2019,12:00 PM,Sat,Memphis,,,Temple,,,
416,8,Oct 12 2019,12:00 PM,Sat,Miami (OH),,,Western Michigan,,,
417,8,Oct 12 2019,12:00 PM,Sat,Michigan,,,Illinois,,,
418,8,Oct 12 2019,12:00 PM,Sat,Michigan State,,,Wisconsin,,,
419,8,Oct 12 2019,12:00 PM,Sat,Middle Tennessee State,,,Florida Atlantic,,,
420,8,Oct 12 2019,12:00 PM,Sat,Mississippi,,,Missouri,,,
421,8,Oct 12 2019,12:00 PM,Sat,Mississippi State,,,Tennessee,,,
422,8,Oct 12 2019,12:00 PM,Sat,Navy,,,Tulsa,,,
423,8,Oct 12 2019,12:00 PM,Sat,Nebraska,,,Minnesota,,,
424,8,Oct 12 2019,12:00 PM,Sat,Nevada-Las Vegas,,,Vanderbilt,,,
425,8,Oct 12 2019,12:00 PM,Sat,New Mexico State,,,Central Michigan,,,
426,8,Oct 12 2019,12:00 PM,Sat,North Texas,,,Southern Mississippi,,,
427,8,Oct 12 2019,12:00 PM,Sat,Northern Illinois,,,Ohio,,,
428,8,Oct 12 2019,12:00 PM,Sat,Oklahoma,,,Texas,,,Cotton Bowl - Dallas Texas
429,8,Oct 12 2019,12:00 PM,Sat,Old Dominion,,,Marshall,,,
430,8,Oct 12 2019,12:00 PM,Sat,Penn State,,,Iowa,,,
431,8,Oct 12 2019,12:00 PM,Sat,Rhode Island,,,Virginia Tech,,,
432,8,Oct 12 2019,12:00 PM,Sat,Rutgers,,,Indiana,,,
433,8,Oct 12 2019,12:00 PM,Sat,San Jose State,,,Nevada,,,
434,8,Oct 12 2019,12:00 PM,Sat,South Carolina,,,Georgia,,,
435,8,Oct 12 2019,12:00 PM,Sat,Southern California,,,Notre Dame,,,
436,8,Oct 12 2019,12:00 PM,Sat,Texas Tech,,,Baylor,,,
437,8,Oct 12 2019,12:00 PM,Sat,Toledo,,,Bowling Green State,,,
438,8,Oct 12 2019,12:00 PM,Sat,Utah,,,Oregon State,,,
439,8,Oct 12 2019,12:00 PM,Sat,Washington,,,Arizona,,,
440,8,Oct 12 2019,12:00 PM,Sat,Washington State,,,Arizona State,,,
441,8,Oct 12 2019,9:30 PM,Sat,Wyoming,,,San Diego State,,,
442,9,Oct 16 2019,12:00 PM,Wed,South Alabama,,,Troy,,,
443,9,Oct 17 2019,12:00 PM,Thu,Louisiana,,,Arkansas State,,,
444,9,Oct 17 2019,12:00 PM,Thu,UCLA,,,Stanford,,,
445,9,Oct 18 2019,9:00 PM,Fri,Nevada-Las Vegas,,,Fresno State,,,
446,9,Oct 18 2019,12:00 PM,Fri,Ohio State,,,Northwestern,,,
447,9,Oct 18 2019,12:00 PM,Fri,Pittsburgh,,,Syracuse,,,
448,9,Oct 19 2019,10:00 PM,Sat,Air Force,,,Hawaii,,,
449,9,Oct 19 2019,12:00 PM,Sat,Arizona,,,Southern California,,,
450,9,Oct 19 2019,12:00 PM,Sat,Arizona State,,,Utah,,,
451,9,Oct 19 2019,12:00 PM,Sat,Army,,,Georgia State,,,
452,9,Oct 19 2019,12:00 PM,Sat,Auburn,,,Arkansas,,,
453,9,Oct 19 2019,12:00 PM,Sat,Baylor,,,Oklahoma State,,,
454,9,Oct 19 2019,12:00 PM,Sat,Boise State,,,Brigham Young,,,
455,9,Oct 19 2019,12:00 PM,Sat,Buffalo,,,Akron,,,
456,9,Oct 19 2019,12:00 PM,Sat,Central Michigan,,,Bowling Green State,,,
457,9,Oct 19 2019,12:00 PM,Sat,Charlotte,,,Western Kentucky,,,
458,9,Oct 19 2019,12:00 PM,Sat,Clemson,,,Louisville,,,
459,9,Oct 19 2019,12:00 PM,Sat,Coastal Carolina,,,Georgia Southern,,,
460,9,Oct 19 2019,12:00 PM,Sat,Colorado,,,Washington State,,,
461,9,Oct 19 2019,12:00 PM,Sat,Duke,,,Virginia,,,
462,9,Oct 19 2019,12:00 PM,Sat,East Carolina,,,Central Florida,,,
463,9,Oct 19 2019,12:00 PM,Sat,Florida,,,South Carolina,,,
464,9,Oct 19 2019,12:00 PM,Sat,Florida State,,,Wake Forest,,,
465,9,Oct 19 2019,12:00 PM,Sat,Georgia Tech,,,Miami (FL),,,
466,9,Oct 19 2019,12:00 PM,Sat,Houston,,,Connecticut,,,
467,9,Oct 19 2019,12:00 PM,Sat,Indiana,,,Maryland,,,
468,9,Oct 19 2019,12:00 PM,Sat,Iowa State,,,Texas Tech,,,
469,9,Oct 19 2019,12:00 PM,Sat,Kansas,,,Texas,,,
470,9,Oct 19 2019,12:00 PM,Sat,Kent State,,,Ohio,,,
471,9,Oct 19 2019,12:00 PM,Sat,Kentucky,,,Georgia,,,
472,9,Oct 19 2019,12:00 PM,Sat,Louisiana State,,,Mississippi State,,,
473,9,Oct 19 2019,12:00 PM,Sat,Louisiana-Monroe,,,Appalachian State,,,
474,9,Oct 19 2019,12:00 PM,Sat,Maine,,,Liberty,,,
475,9,Oct 19 2019,12:00 PM,Sat,Marshall,,,Florida Atlantic,,,
476,9,Oct 19 2019,12:00 PM,Sat,Michigan,,,Penn State,,,
477,9,Oct 19 2019,12:00 PM,Sat,Middle Tennessee State,,,North Texas,,,
478,9,Oct 19 2019,12:00 PM,Sat,Minnesota,,,Rutgers,,,
479,9,Oct 19 2019,12:00 PM,Sat,Missouri,,,Vanderbilt,,,
480,9,Oct 19 2019,12:00 PM,Sat,Nevada,,,Utah State,,,
481,9,Oct 19 2019,12:00 PM,Sat,New Mexico,,,Wyoming,,,
482,9,Oct 19 2019,12:00 PM,Sat,North Carolina,,,Virginia Tech,,,
483,9,Oct 19 2019,12:00 PM,Sat,North Carolina State,,,Boston College,,,
484,9,Oct 19 2019,12:00 PM,Sat,Northern Illinois,,,Miami (OH),,,
485,9,Oct 19 2019,12:00 PM,Sat,Old Dominion,,,Alabama-Birmingham,,,
486,9,Oct 19 2019,12:00 PM,Sat,Oregon,,,Washington,,,
487,9,Oct 19 2019,12:00 PM,Sat,Oregon State,,,California,,,
488,9,Oct 19 2019,12:00 PM,Sat,Purdue,,,Iowa,,,
489,9,Oct 19 2019,12:00 PM,Sat,Rice,,,Texas-San Antonio,,,
490,9,Oct 19 2019,12:00 PM,Sat,San Diego State,,,San Jose State,,,
491,9,Oct 19 2019,12:00 PM,Sat,South Florida,,,Navy,,,
492,9,Oct 19 2019,12:00 PM,Sat,Southern Mississippi,,,Louisiana Tech,,,
493,9,Oct 19 2019,12:00 PM,Sat,Temple,,,Southern Methodist,,,
494,9,Oct 19 2019,12:00 PM,Sat,Tennessee,,,Alabama,,,
495,9,Oct 19 2019,12:00 PM,Sat,Texas A&M,,,Mississippi,,,
496,9,Oct 19 2019,12:00 PM,Sat,Texas Christian,,,Kansas State,,,
497,9,Oct 19 2019,12:00 PM,Sat,Texas-El Paso,,,Florida International,,,
498,9,Oct 19 2019,12:00 PM,Sat,Toledo,,,Ball State,,,
499,9,Oct 19 2019,12:00 PM,Sat,Tulane,,,Memphis,,,
500,9,Oct 19 2019,12:00 PM,Sat,Tulsa,,,Cincinnati,,,
501,9,Oct 19 2019,12:00 PM,Sat,West Virginia,,,Oklahoma,,,
502,9,Oct 19 2019,12:00 PM,Sat,Western Michigan,,,Eastern Michigan,,,
503,9,Oct 19 2019,12:00 PM,Sat,Wisconsin,,,Illinois,,,
504,10,Oct 24 2019,12:00 PM,Thu,Southern Methodist,,,Houston,,,
505,10,Oct 25 2019,12:00 PM,Fri,Southern California,,,Colorado,,,
506,10,Oct 26 2019,12:00 PM,Sat,Akron,,,Northern Illinois,,,
507,10,Oct 26 2019,12:00 PM,Sat,Appalachian State,,,South Alabama,,,
508,10,Oct 26 2019,12:00 PM,Sat,Arizona,,,Stanford,,,
509,10,Oct 26 2019,12:00 PM,Sat,Arizona State,,,UCLA,,,
510,10,Oct 26 2019,12:00 PM,Sat,Arkansas,,,Alabama,,,
511,10,Oct 26 2019,12:00 PM,Sat,Auburn,,,Louisiana State,,,
512,10,Oct 26 2019,12:00 PM,Sat,Boston College,,,Clemson,,,
513,10,Oct 26 2019,12:00 PM,Sat,Bowling Green State,,,Western Michigan,,,
514,10,Oct 26 2019,12:00 PM,Sat,California,,,Utah,,,
515,10,Oct 26 2019,12:00 PM,Sat,Central Florida,,,Temple,,,
516,10,Oct 26 2019,12:00 PM,Sat,Central Michigan,,,Buffalo,,,
517,10,Oct 26 2019,12:00 PM,Sat,Colorado State,,,Fresno State,,,
518,10,Oct 26 2019,12:00 PM,Sat,Connecticut,,,Massachusetts,,,
519,10,Oct 26 2019,12:00 PM,Sat,Duke,,,North Carolina,,,
520,10,Oct 26 2019,12:00 PM,Sat,Eastern Michigan,,,Toledo,,,
521,10,Oct 26 2019,12:00 PM,Sat,Florida Atlantic,,,Old Dominion,,,
522,10,Oct 26 2019,12:00 PM,Sat,Florida International,,,Middle Tennessee State,,,
523,10,Oct 26 2019,12:00 PM,Sat,Hawaii,,,New Mexico,,,
524,10,Oct 26 2019,12:00 PM,Sat,Illinois,,,Purdue,,,
525,10,Oct 26 2019,12:00 PM,Sat,Indiana,,,Nebraska,,,
526,10,Oct 26 2019,12:00 PM,Sat,Iowa,,,Northwestern,,,
527,10,Oct 26 2019,12:00 PM,Sat,Liberty,,,Rutgers,,,
528,10,Oct 26 2019,12:00 PM,Sat,Louisiana Tech,,,Texas-El Paso,,,
529,10,Oct 26 2019,12:00 PM,Sat,Maryland,,,Minnesota,,,
530,10,Oct 26 2019,12:00 PM,Sat,Memphis,,,Tulsa,,,
531,10,Oct 26 2019,12:00 PM,Sat,Miami (FL),,,Pittsburgh,,,
532,10,Oct 26 2019,12:00 PM,Sat,Miami (OH),,,Kent State,,,
533,10,Oct 26 2019,12:00 PM,Sat,Mississippi State,,,Texas A&M,,,
534,10,Oct 26 2019,12:00 PM,Sat,Missouri,,,Kentucky,,,
535,10,Oct 26 2019,12:00 PM,Sat,Nevada,,,Wyoming,,,
536,10,Oct 26 2019,12:00 PM,Sat,New Mexico State,,,Georgia Southern,,,
537,10,Oct 26 2019,12:00 PM,Sat,North Texas,,,Charlotte,,,
538,10,Oct 26 2019,12:00 PM,Sat,Notre Dame,,,Michigan,,,
539,10,Oct 26 2019,12:00 PM,Sat,Ohio,,,Ball State,,,
540,10,Oct 26 2019,12:00 PM,Sat,Oklahoma,,,Kansas State,,,
541,10,Oct 26 2019,12:00 PM,Sat,Oklahoma State,,,Iowa State,,,
542,10,Oct 26 2019,12:00 PM,Sat,Penn State,,,Michigan State,,,
543,10,Oct 26 2019,9:30 PM,Sat,San Diego State,,,Nevada-Las Vegas,,,
544,10,Oct 26 2019,12:00 PM,Sat,San Jose State,,,Army,,,
545,10,Oct 26 2019,12:00 PM,Sat,South Carolina,,,Tennessee,,,
546,10,Oct 26 2019,12:00 PM,Sat,South Florida,,,East Carolina,,,
547,10,Oct 26 2019,12:00 PM,Sat,Southern Mississippi,,,Rice,,,
548,10,Oct 26 2019,12:00 PM,Sat,Syracuse,,,Florida State,,,
549,10,Oct 26 2019,12:00 PM,Sat,Texas,,,Texas Christian,,,
550,10,Oct 26 2019,12:00 PM,Sat,Texas State,,,Arkansas State,,,
551,10,Oct 26 2019,12:00 PM,Sat,Texas Tech,,,Kansas,,,
552,10,Oct 26 2019,12:00 PM,Sat,Troy,,,Georgia State,,,
553,10,Oct 26 2019,12:00 PM,Sat,Tulane,,,Navy,,,
554,10,Oct 26 2019,12:00 PM,Sat,Utah State,,,Air Force,,,
555,10,Oct 26 2019,12:00 PM,Sat,Virginia,,,Louisville,,,
556,10,Oct 26 2019,12:00 PM,Sat,Washington State,,,Oregon,,,
557,10,Oct 26 2019,12:00 PM,Sat,Western Kentucky,,,Marshall,,,
558,10,Oct 26 2019,12:00 PM,Sat,Wisconsin,,,Ohio State,,,
559,11,Oct 31 2019,12:00 PM,Thu,Georgia Southern,,,Appalachian State,,,
560,11,Oct 31 2019,12:00 PM,Thu,West Virginia,,,Baylor,,,
561,11,Nov 1 2019,12:00 PM,Fri,Navy,,,Connecticut,,,
562,11,Nov 2 2019,12:00 PM,Sat,Akron,,,Bowling Green State,,,
563,11,Nov 2 2019,12:00 PM,Sat,Alabama-Birmingham,,,Tennessee,,,
564,11,Nov 2 2019,12:00 PM,Sat,Arkansas State,,,Louisiana-Monroe,,,
565,11,Nov 2 2019,2:30 PM,Sat,Army,,,Air Force,,,
566,11,Nov 2 2019,9:30 PM,Sat,Boise State,,,San Jose State,,,
567,11,Nov 2 2019,12:00 PM,Sat,Boston College,,,Syracuse,,,
568,11,Nov 2 2019,12:00 PM,Sat,Brigham Young,,,Utah State,,,
569,11,Nov 2 2019,12:00 PM,Sat,Buffalo,,,Eastern Michigan,,,
570,11,Nov 2 2019,12:00 PM,Sat,Cincinnati,,,East Carolina,,,
571,11,Nov 2 2019,12:00 PM,Sat,Colorado,,,UCLA,,,
572,11,Nov 2 2019,12:00 PM,Sat,Florida,,,Georgia,,,TIAA Bank Field - Jacksonville Florida
573,11,Nov 2 2019,12:00 PM,Sat,Florida Atlantic,,,Western Kentucky,,,
574,11,Nov 2 2019,12:00 PM,Sat,Fresno State,,,Hawaii,,,
575,11,Nov 2 2019,12:00 PM,Sat,Houston,,,Central Florida,,,
576,11,Nov 2 2019,12:00 PM,Sat,Kansas State,,,Kansas,,,
577,11,Nov 2 2019,12:00 PM,Sat,Liberty,,,Massachusetts,,,
578,11,Nov 2 2019,12:00 PM,Sat,Marshall,,,Rice,,,
579,11,Nov 2 2019,12:00 PM,Sat,Miami (FL),,,Florida State,,,
580,11,Nov 2 2019,12:00 PM,Sat,Michigan,,,Maryland,,,
581,11,Nov 2 2019,12:00 PM,Sat,Middle Tennessee State,,,Charlotte,,,
582,11,Nov 2 2019,12:00 PM,Sat,Mississippi,,,Auburn,,,
583,11,Nov 2 2019,12:00 PM,Sat,Mississippi State,,,Arkansas,,,
584,11,Nov 2 2019,12:00 PM,Sat,Nebraska,,,Purdue,,,
585,11,Nov 2 2019,12:00 PM,Sat,Nevada-Las Vegas,,,Colorado State,,,
586,11,Nov 2 2019,12:00 PM,Sat,New Mexico,,,Nevada,,,
587,11,Nov 2 2019,12:00 PM,Sat,North Carolina State,,,Wake Forest,,,
588,11,Nov 2 2019,12:00 PM,Sat,Northern Illinois,,,Central Michigan,,,
589,11,Nov 2 2019,12:00 PM,Sat,Northwestern,,,Indiana,,,
590,11,Nov 2 2019,12:00 PM,Sat,Old Dominion,,,Florida International,,,
591,11,Nov 2 2019,12:00 PM,Sat,Oregon,,,Southern California,,,
592,11,Nov 2 2019,12:00 PM,Sat,Oregon State,,,Arizona,,,
593,11,Nov 2 2019,12:00 PM,Sat,Pittsburgh,,,Georgia Tech,,,
594,11,Nov 2 2019,12:00 PM,Sat,Rutgers,,,Illinois,,,
595,11,Nov 2 2019,12:00 PM,Sat,Southern Methodist,,,Memphis,,,
596,11,Nov 2 2019,12:00 PM,Sat,Texas Christian,,,Oklahoma State,,,
597,11,Nov 2 2019,12:00 PM,Sat,Texas State,,,Louisiana,,,
598,11,Nov 2 2019,12:00 PM,Sat,Texas-El Paso,,,North Texas,,,
599,11,Nov 2 2019,12:00 PM,Sat,Texas-San Antonio,,,Texas A&M,,,
600,11,Nov 2 2019,12:00 PM,Sat,Troy,,,Coastal Carolina,,,
601,11,Nov 2 2019,12:00 PM,Sat,Tulsa,,,Tulane,,,
602,11,Nov 2 2019,12:00 PM,Sat,Utah,,,Washington,,,
603,11,Nov 2 2019,12:00 PM,Sat,Vanderbilt,,,South Carolina,,,
604,11,Nov 2 2019,12:00 PM,Sat,Virginia,,,North Carolina,,,
605,11,Nov 2 2019,12:00 PM,Sat,Virginia Tech,,,Notre Dame,,,
606,11,Nov 2 2019,12:00 PM,Sat,Wofford,,,Clemson,,,
607,12,Nov 5 2019,12:00 PM,Tue,Ball State,,,Western Michigan,,,
608,12,Nov 5 2019,12:00 PM,Tue,Kent State,,,Toledo,,,
609,12,Nov 6 2019,12:00 PM,Wed,Miami (OH),,,Ohio,,,
610,12,Nov 7 2019,12:00 PM,Thu,Louisiana,,,Coastal Carolina,,,
611,12,Nov 7 2019,12:00 PM,Thu,Temple,,,South Florida,,,
612,12,Nov 8 2019,12:00 PM,Fri,Central Florida,,,Tulsa,,,
613,12,Nov 8 2019,12:00 PM,Fri,Washington,,,Oregon State,,,
614,12,Nov 9 2019,12:00 PM,Sat,Air Force,,,New Mexico,,,
615,12,Nov 9 2019,12:00 PM,Sat,Alabama-Birmingham,,,Southern Mississippi,,,
616,12,Nov 9 2019,12:00 PM,Sat,Appalachian State,,,South Carolina,,,
617,12,Nov 9 2019,12:00 PM,Sat,Baylor,,,Texas Christian,,,
618,12,Nov 9 2019,12:00 PM,Sat,Charlotte,,,Texas-El Paso,,,
619,12,Nov 9 2019,12:00 PM,Sat,Clemson,,,North Carolina State,,,
620,12,Nov 9 2019,12:00 PM,Sat,Connecticut,,,Cincinnati,,,
621,12,Nov 9 2019,12:00 PM,Sat,East Carolina,,,Southern Methodist,,,
622,12,Nov 9 2019,12:00 PM,Sat,Florida International,,,Florida Atlantic,,,
623,12,Nov 9 2019,12:00 PM,Sat,Florida State,,,Boston College,,,
624,12,Nov 9 2019,12:00 PM,Sat,Georgia Southern,,,Troy,,,
625,12,Nov 9 2019,12:00 PM,Sat,Georgia State,,,Louisiana-Monroe,,,
626,12,Nov 9 2019,12:00 PM,Sat,Georgia Tech,,,Virginia,,,
627,12,Nov 9 2019,12:00 PM,Sat,Illinois,,,Michigan State,,,
628,12,Nov 9 2019,12:00 PM,Sat,Iowa,,,Wisconsin,,,
629,12,Nov 9 2019,12:00 PM,Sat,Iowa State,,,Oklahoma,,,
630,12,Nov 9 2019,12:00 PM,Sat,Kansas State,,,Texas,,,
631,12,Nov 9 2019,12:00 PM,Sat,Liberty,,,Brigham Young,,,
632,12,Nov 9 2019,12:00 PM,Sat,Louisiana State,,,Alabama,,,
633,12,Nov 9 2019,12:00 PM,Sat,Louisville,,,Miami (FL),,,
634,12,Nov 9 2019,12:00 PM,Sat,Maryland,,,Ohio State,,,
635,12,Nov 9 2019,12:00 PM,Sat,Massachusetts,,,Army,,,
636,12,Nov 9 2019,12:00 PM,Sat,Missouri,,,Georgia,,,
637,12,Nov 9 2019,12:00 PM,Sat,Nevada,,,San Diego State,,,
638,12,Nov 9 2019,12:00 PM,Sat,New Mexico State,,,Mississippi,,,
639,12,Nov 9 2019,12:00 PM,Sat,North Texas,,,Louisiana Tech,,,
640,12,Nov 9 2019,12:00 PM,Sat,Notre Dame,,,Duke,,,
641,12,Nov 9 2019,12:00 PM,Sat,Penn State,,,Minnesota,,,
642,12,Nov 9 2019,12:00 PM,Sat,Purdue,,,Northwestern,,,
643,12,Nov 9 2019,12:00 PM,Sat,San Jose State,,,Hawaii,,,
644,12,Nov 9 2019,12:00 PM,Sat,South Alabama,,,Texas State,,,
645,12,Nov 9 2019,12:00 PM,Sat,Southern California,,,Arizona State,,,
646,12,Nov 9 2019,12:00 PM,Sat,Stanford,,,Colorado,,,
647,12,Nov 9 2019,12:00 PM,Sat,Tennessee,,,Kentucky,,,
648,12,Nov 9 2019,12:00 PM,Sat,Texas Tech,,,West Virginia,,,
649,12,Nov 9 2019,12:00 PM,Sat,Texas-San Antonio,,,Old Dominion,,,
650,12,Nov 9 2019,7:00 PM,Sat,Utah State,,,Fresno State,,,
651,12,Nov 9 2019,12:00 PM,Sat,Vanderbilt,,,Florida,,,
652,12,Nov 9 2019,12:00 PM,Sat,Wake Forest,,,Virginia Tech,,,
653,12,Nov 9 2019,12:00 PM,Sat,Washington State,,,California,,,
654,12,Nov 9 2019,12:00 PM,Sat,Western Kentucky,,,Arkansas,,,
655,12,Nov 9 2019,12:00 PM,Sat,Wyoming,,,Boise State,,,
656,13,Nov 12 2019,12:00 PM,Tue,Eastern Michigan,,,Akron,,,
657,13,Nov 12 2019,12:00 PM,Tue,Western Michigan,,,Ohio,,,
658,13,Nov 13 2019,12:00 PM,Wed,Bowling Green State,,,Miami (OH),,,
659,13,Nov 13 2019,12:00 PM,Wed,Northern Illinois,,,Toledo,,,
660,13,Nov 14 2019,12:00 PM,Thu,Buffalo,,,Kent State,,,
661,13,Nov 14 2019,12:00 PM,Thu,North Carolina,,,Pittsburgh,,,
662,13,Nov 15 2019,9:30 PM,Fri,Fresno State,,,San Diego State,,,
663,13,Nov 16 2019,12:00 PM,Sat,Air Force,,,Colorado State,,,
664,13,Nov 16 2019,12:00 PM,Sat,Alabama,,,Mississippi State,,,
665,13,Nov 16 2019,12:00 PM,Sat,Alabama State,,,Florida State,,,
666,13,Nov 16 2019,12:00 PM,Sat,Appalachian State,,,Georgia State,,,
667,13,Nov 16 2019,12:00 PM,Sat,Arizona,,,Oregon,,,
668,13,Nov 16 2019,12:00 PM,Sat,Arizona State,,,Oregon State,,,
669,13,Nov 16 2019,12:00 PM,Sat,Central Michigan,,,Ball State,,,
670,13,Nov 16 2019,12:00 PM,Sat,Cincinnati,,,South Florida,,,
671,13,Nov 16 2019,12:00 PM,Sat,Coastal Carolina,,,Arkansas State,,,
